report_id,date,year,month,division,district,department,service,amount_bdt,amount_bucket,is_high_amount,outcome,location,description,confirmation_count,is_verified,contact_redacted,source_url,scraped_at
2a6781d2-0240-4199-866b-66a3c4b09542,2026-09-12T19:00:00.000Z,2026,2026-09,Chattogram,,Other public service,টেন্ডারের কাজ আইনগতভাবে প্রাপ্ত প্রতিষ্ঠানকে দিতে ৫%-৭% ঘুষ,400000,>10000,True,paid,"ঢাকা, চট্টগ্রাম সহ পুরো দেশে","প্রতিটি শিক্ষা প্রকৌশল অধিদপ্তরের কাজ আইনগতভাবে সঠিক লাইসেন্সে আসার পরও ইঞ্জিনিয়ার এবং একাউন্টেন্ট সহ পিডি অফিসে কাজের NOA দেওয়ার আগেই ২% টাকা দিয়ে দিতে হয়। এরপর নিজের টাকায় করা কাজের বিল নিতে গেলে আবার ৫% দিতে হয় অগ্রিম। এতে করে কাজের কোয়ালিটি ঠিক রাখা সম্ভব হয় না। এটা শুধু শিক্ষা প্রকৌশলে নয়, সকল প্রকৌশল অফিসেই। সব সরকারি ইঞ্জিনিয়ার, সাব এসিস্ট্যান্ট ইঞ্জিনিয়ার, একাউন্টেন্ট, ইউএনও, সবাই এই টাকা খায়। তারা বেতন না পেলেও সমস্যা নেই। ১০০কোটি টাকার কাজে যদি ৭কোটি ২-৪ জন মানুষ পায়, তাদের আর সরকারি বেতন কী দরকার। এই হিসেবে হাজার কোটি টাকার প্রজেক্টে তাদের ঘুষের পরিমাণ কতো টাকা হিসাব করেন।",26,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
b3e45509-5864-4e42-b82b-2b57bf59e659,2026-09-12T18:00:00.000Z,2026,2026-09,Chattogram,,BRTA,Driving licence exam.,8500,5001-10000,False,paid,Laxmipur.,সব পরীক্ষায় ভালোভাবে উত্তীর্ণ হয়েও ২য় বার পরীক্ষার আবেদন করে ধার্যকৃত ফি'র অতিরিক্ত ৪ হাজার টাকা দিয়ে লাইসেন্স নিতে হয়েছে। জীবনের অন্যতম তিক্ত অভিজ্ঞতা হয়ে থাকবে।,29,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
5e152e83-9e51-4145-9bf3-e8e07cd4654d,2026-09-12T18:00:00.000Z,2026,2026-09,Dhaka,,Accounts Office,টিএ ডিএ বিল উঠানো,10000,5001-10000,False,refused,"ফরিদপুর, রাজবাড়ী, যশোর, কুষ্টিয়া",ট্রেনিং এর টিএ ডিএ বিল উঠাতে ১০০০০ টাকা ঘুষ চায়। আমার কষ্টের টাকা উঠাতে কেন টাকা দেওয়া লাগবে? প্রতিদিন এভাবে কোটি কোটি টাকা ঘুষ যাচ্ছে।,18,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
88195d4f-edf6-49b9-a996-3280cd3f953a,2026-09-12T16:00:00.000Z,2026,2026-09,Dhaka,,Public Hospital,চিকিৎসা করাতে গিয়ে ঘুষ দিতে হয়েছে,30000,>10000,True,paid,ঢাকা পঙ্গু হসপিটাল,পঙ্গু হসপিটালে আপনি যদি ইমারজেন্সি রোগী নিয়ে যান সেখানে অপারেশন করানো হয় বা অপারেশন করানো লাগে অপারেশন থিয়েটারে আপনার প্রেশানকে ঢুকানোর পরে ভেতর থেকে একজন দালাল আসে নাট এবং রড লাগাবে এই অজুহাতে কারো কাছে ২০ হাজার কারো কাছে ১০ হাজার কারো কাছে ৮ হাজার কারো কাছে পাঁচ হাজার কাছে ৩০০০ এভাবে তারা টাকা দাবি করে এবং সেই দাবি পূরণ হওয়ার আগ পর্যন্ত চিকিৎসার সামনে গয়না এখান থেকে ওয়ার্ডে গেলে টাকা ছাড়া সিট পাওয়া যায়না বহির্বি বিভাগে একটা রুমে গেলে টিকেট কাটা লাগেনা তাহারা ভিতরে যারা থাকে তারা বলে অনেক লম্বা সিরিয়াল আছে এখন কি আপনি সিরিয়ালে থাকবেন তাহলে দুই ঘন্টা পরে আসেন বা তিন ঘন্টা পরে আইসেন যদি এখানে এক্সরে করিয়ে দিব যার কাছ থেকে যা নিতে পারে ১ হাজার ২০০০ বারোশ ৮০০ যার কাছ থেকে নিতে পারে,17,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
362939da-ef85-47c2-85ca-977a27a5ae40,2026-09-12T16:00:00.000Z,2026,2026-09,Chattogram,,Land Office,নামজারি,2000,1001-5000,False,paid,রাংগামাটি,জমির নামজারির জন্য সার্ভেয়ার রিপোর্ট করার জন্য ২০০০ টাকা দিতে হয়,12,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
d2114e73-2a76-4d43-9213-7952d905d420,2026-09-12T16:00:00.000Z,2026,2026-09,Chattogram,,Education Office,ফাইল অনুমোদন নিয়োগের জন্য,500,<=1000,False,paid,চট্টগ্রাম,কর্মচারী নিয়োগ অনুমোদনের জন্য টাকা নেওয়া হয়,5,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
cb0ca4ab-4fc5-40ba-bc09-75aa083de5a7,2026-09-12T16:00:00.000Z,2026,2026-09,Dhaka,,Education Office,"ঢাকা বোর্ড থেকে ২০২৩, ২০২৪ সালের ষষ্ঠ ও অষ্টম শ্রেণির রেজিষ্ট্রেশন কার্ড সংক্রান্ত",8000,5001-10000,False,refused,ঢাকা বোর্ড,রেজিষ্ট্রেশন কার্ড আনতে গেলে নানাবিধ বাহানা করে। আজকে না কাল। ইত্যাদি করে এক পর্যায়ে টাকা দাবি করে।,14,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
a5e9c09d-3415-4c27-aedf-4dd218865f09,2026-09-12T16:00:00.000Z,2026,2026-09,Chattogram,,Other public service,গ্রামের রাস্তা মেরামত,45000,>10000,True,paid,চট্টগ্রাম,আমাদের বাড়ির রাস্ মেরামতের প্রকল্পের জন্য ১৫০০০০ টাকা অনুমোদন হয়। তার ৩০% তথা৪৫০০০ টাকা কেটে নিয়েছে। ইউএনও অফিসের নামে। আমি জেনেছি সব উন্নয়ন প্রকল্প ৩০% কেটে রাখা হয়।,11,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
36ec9dae-b834-4256-b071-e3bc9bd956e9,2026-09-12T16:00:00.000Z,2026,2026-09,Rangpur,,Other public service,নতুন ভোটার,1500,1001-5000,False,paid,দিনাজপুর,বাবা মা এর নাম সম্মান্য ত্রুটি হওয়াই তা প্রত্যাখ্যান করতে চেয়েছিল কিন্তু পরবর্তীতে অর্থ দাবি করে,12,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
4495f462-2599-43f0-b4cc-7f5dd885d0d7,2026-09-12T15:00:00.000Z,2026,2026-09,Khulna,,BRTA,Driving license,8000,5001-10000,False,paid,Jashore,আমরা সবাই জানি বিআরটিএ অফিস ঘুষের কারখানা। ৪০০০ টাকার একটি লাইসেন্স করতে আরও অতিরিক্ত ৪০০০ দেওয়া লাগছে নইলে আপনি ভালো পরীক্ষা দিলেও ফেল করিয়ে দেওয়া হয়।,110,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
ecddbf62-e8e5-4ec8-844b-2bbfb4fc315e,2026-09-12T15:00:00.000Z,2026,2026-09,Chattogram,,Land Office,Mutation,12000,>10000,True,refused,"Chakaria upozila,Cox’s bazar","নামজারি করানোর জন্য এতো টাকা দাবি করেন, ভূমি অফিসের লোক জন।AC LAND এর ইচ্ছা করলে এই সমস্যা টি সমাধান করতে পারতো।কিন্তু করছে না।",61,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
2707ec97-bf1b-4602-9db5-c30202cf4da0,2026-09-12T15:00:00.000Z,2026,2026-09,Sylhet,,Education Office,ডেপুটেশন পোস্টিং,25000,>10000,True,paid,বিয়ানীবাজার,"উপজেলা শিক্ষা অফিসে টাকা না দিলে ডেপুটেশন দেয় না, টাকা দিলে যেভাবেই হোক তারা ব্যাবস্থা করে দেয়। টাকা নেওয়াকে প্রাতিষ্ঠানিক করে ফেলা হইছে, সবাই জানে, অপেন সিক্রেট।",42,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
751ec2b5-0b0c-4424-922b-cdb09a7cfbe1,2026-09-12T15:00:00.000Z,2026,2026-09,Barishal,,Land Office,জমি জরিপ,10000,5001-10000,False,paid,গ্রাম,"এলাকায় জমি জরিপ হওয়ার পরে ভূমি অফিস এ যেয়ে বিডিএস জরিপ এর পর্চা নিতে হয় এবং ভূমি অফিসার এর সাইন নিতে হয়।এই কাগজে জমি কম আসলে আবার ওদের কাছে রিপোর্ট করতে হয়।তখন জমির পরিমান ঠিক করতে আমাকে প্রায় ১০,০০০ টাকা দিতে হয়েছে।",19,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
df262b0c-dbd4-4f75-a7b8-640f169f0cfe,2026-09-12T14:00:00.000Z,2026,2026-09,Chattogram,,Land Office,নামজারি,20000,>10000,True,refused,উপজেলা,নামজারী করে দিবে বলে সারবেয়ার টাকা ছায়,23,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
e72e83de-9b77-4190-95f0-d0283f8230d8,2026-09-12T14:00:00.000Z,2026,2026-09,Dhaka,,Land Office,ডিজিটাল জরিপ,7000,5001-10000,False,paid,"নারায়নগঞ্জ, সিদ্ধিরগঞ্জ থানা।",জরিপে জায়গার পরিমাণ কম দেখিয়ে ঠিক করে দেয়ার কথা বলে টাকা আদায়।,12,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
1557fc18-7ea7-4025-9538-50538756b540,2026-09-12T13:00:00.000Z,2026,2026-09,Barishal,,Accounts Office,পে ফিক্সেশন,500,<=1000,False,paid,পিরোজপুর,পে ফিক্সেশনের জন্য ৫০০৳ দাবি করেছে এবং আমাকে দিতে হয়েছে,9,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
797e275a-3d06-488f-8c88-6bd7af235439,2026-09-12T13:00:00.000Z,2026,2026-09,Chattogram,,Land Office,নামজারি করতে গিয়েছিলাম,100000,>10000,True,refused,কুমিল্লা,"নামজারি করতে সরকারি টাকা লাগে ১১৭০ টাকা , আমার কাছে চেয়েচে ১০,০০০০ হাজার টাকা , যা আমি দিতে চাই নাই, আমরা গরিব ঘরের সন্তান ।",8,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
58893071-55c6-4573-b7c3-384720c23e6a,2026-09-12T13:00:00.000Z,2026,2026-09,Rajshahi,,Sub-Registry Office,নকল দলিল উত্তোলন,2000,1001-5000,False,refused,"গোমস্তাপুর, চাঁপাইনবাবগঞ্জ।",আমি একটি জমির নকল দলিল উত্তোলনের জন্য এক মহুরির সাথে যোগাযোগ করি। সে আমার কাছে ২০০০ টাকা দাবি করে। এর কম হবেনা বলে জানিয়ে দেয়। কিন্তু প্রকৃতপক্ষে নকল দলিল উত্তোলনের জন্য ৮০০ থেকে ৯০০ টাকা খরচ হয়।,10,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
7e38402c-fab0-4cb7-bb22-3916bdf5362b,2026-09-12T13:00:00.000Z,2026,2026-09,Chattogram,,Other public service,ফায়ার লাইসেন্স নবায়ন,80000,>10000,True,paid,সিইপিজেড,"কারখানার ফায়ার লাইসেন্স নবায়ন করতে ১,০০,০০০/- টাকা ঘুষ চাইছে, শেষে ৮০,০০০/- তে ফাইনাল হল।",9,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
eabe6ef1-7d9f-4021-b0c6-4b85478b410f,2026-09-12T11:00:00.000Z,2026,2026-09,Dhaka,,Other public service,Fire License Renew,40000,>10000,True,paid,Mirpur 1,Fire License Renew Purpose 40k Ghush Provided except Gov. Fee,13,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
2bb511bc-5195-403c-a57d-6ab9e0444c47,2026-09-12T06:00:00.000Z,2026,2026-09,Dhaka,,Customs Office,বন্ডেড ওয়্যারহাউসের মালামাল রপ্তানিতে ব্যবহারের অনুমতি পত্র,12500,>10000,True,paid,"উত্তরা, ঢাকা",ইউপি অনুমোদন দেয়ার জন্য এ টাকা পরিশোধ করতে হয়।,9,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
c848bfe8-fde6-4042-aa81-b237b2c24973,2026-09-12T06:00:00.000Z,2026,2026-09,Chattogram,,Other public service,নতুন ইলেকট্রিক মিটার,3200,1001-5000,False,refused,কুমিল্লা,"নতুন মিটার এর জন্য গ্রাহক নিজে আবেদন করলে অনেক হয়রানি করে , এবং ঘুষ চায়, আমার কাছে ভিডিও আছে আমার কাজটি এখনও সম্পূর্ণ হয় নাই ।",8,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
5d0814ef-1082-4644-9eb6-4d360da140b8,2026-09-12T04:00:00.000Z,2026,2026-09,Khulna,,Other public service,ফায়ার লাইসেন্স,160000,>10000,True,paid,খুলনা বিভাগের অন্তর্গত একটি জেলা শহর,"কারখানা স্থাপন করতে গিয়ে ফায়ার লাইসেন্স দরকার হয়। জেলা ফায়ার অফিস থেকে একজন সিপাই আর একজন ইন্সপেকটর স্পটে এসে ১ লাখ ৬৫ হাজার টাকা দাবি করে যেখানে সরকারি ফি মাত্র ৯০০০ টাকা। যাইহোক, ১ লাখ ৬০ হাজার টাকায় চুক্তি হয় তা না হলে ফায়ার লাইসেন্স পাওয়া যাবে না। ফায়ার লাইসেন্স না পেলে সরকারি অন্যান্য সেবা পাওয়া যাবে না। এই কারনে বাধ্য হয়ে তাদেরকে ঘুষ দিতে হয়েছে।",98,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
2d22ef60-7b87-4e3e-b7f6-77f1db391b81,2026-09-12T03:00:00.000Z,2026,2026-09,Khulna,,BRTA,ড্রাইভিং লাইসেন্স,5000,1001-5000,False,paid,বাগেরহাট,ড্রাইভিং লাইসেন্স পরীক্ষায় পারা সত্ত্বেও ফেল কিয়ে দিচ্ছিলো।টাকা পাওয়ার পর পাশ করাইছে..৪ বার দিছি.. ঝামেলা করে খুব,89,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
edb95c6f-2637-463b-8a8c-814397535a51,2026-09-12T03:00:00.000Z,2026,2026-09,Khulna,,Sub-Registry Office,জমি বিক্রয়,15000,>10000,True,refused,মহেশপুর,ঘুষের টাকা না দিলে কৃষি জমিকে আবাসিক জমি হিসেবে রেজিস্ট্রেশনের জন্য অতিরিক্ত টাকা দিতে হবে।,45,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
19236368-d4eb-4c4d-bcc1-7fe35fa9ba16,2026-09-12T03:00:00.000Z,2026,2026-09,Dhaka,,Other public service,Certificate of competency issuence,1000,<=1000,False,paid,Dhaka,Clerk asked bribe of 1000 tk to handover certificate of competency,37,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
eb606709-f904-4172-b0e1-37dd8c8f519d,2026-09-12T02:00:00.000Z,2026,2026-09,Chattogram,,Education Office,অনলাইন বেতন নির্ধারণ,1000,<=1000,False,paid,"উপজেলা প্রাথমিক শিক্ষা অফিস, লক্ষ্মীপুর সদর",অনলাইন বেতন নির্ধারণ করতে প্রতি জনে ১০০০ টাকা করে মোট ৯০০০০ টাকা নিয়েছে। এভাবে যেকোনো কাজে টাকা দিতে হয়।,37,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
1c3bcb6c-20ca-4452-8262-a60d0009e7fa,2026-09-12T02:00:00.000Z,2026,2026-09,Barishal,,Land Office,নামজারি,3200,1001-5000,False,pending,তালতলী,নামজারি নকলের জন্য আবেদন দিয়েছিলাম ৫০০ টাকা এডভান্স দিয়েছিলাম কিন্তু কাগজ আনতে যাওয়ার পর বলছে ৪টা কাগজে 3200টাকা লাগবে,15,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
6846e00f-f72a-42c6-881b-a0b8f1fef06b,2026-09-12T02:00:00.000Z,2026,2026-09,Chattogram,,Other public service,পুলিশ প্রতিটি কাভার ভ্যান 200 টাকার বিনিময়ে গাড়ি রাখতে দেয় রাস্তায়,200,<=1000,False,pending,হালিশহর চট্টগ্রাম।,"হালিশহর, বড়পোল, মহিলা পলিটেকনিক্যাল রোড়,সিগন্যাল ঘর থেকে গার্হস্থ্য অর্থনীতির কলেজের রোড় পর্যন্ত হালিশহর · চট্টগ্রাম, পুলিশ প্রত্যেকটি কাভার ভ্যানে ২০০ টাকা করে চাঁদা নেয় প্রতি রাতে।",11,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
17fe557f-8203-45aa-b80e-396d0c35bbf5,2026-09-12T02:00:00.000Z,2026,2026-09,Chattogram,,Traffic Police,লাইসেন্স চেক,2000,1001-5000,False,paid,"পতেঙ্গা সি বিচ মোড়, রিং রোড",গাড়ির কাগজপত্র সবঠিক থাকার পরও লাইসেন্স চেক করার নামে অহেতুক হয়রানী করে টাকা আদায় করা হয়েছে স্লিপ ছাড়া। তাদের কাছে গাড়ির বৈধতা চেক শুধুমাত্র ট্রাক ও মোটর সাইকেল এ সীমাবদ্ধ। অন্যান্য যানবাহন ও অটো রিক্সা থেকে মাসোহারা পাওয়ার কারণে সেগুলো তাদের কাছে অবৈধ যানবাহন নয়।,4,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
53fd98bb-43f1-4d0f-86eb-d858f5e5cd71,2026-09-11T19:00:00.000Z,2026,2026-09,Dhaka,,Other public service,এক্সেল লোড কন্ট্রোল শ্টেসন বাথুলি ধামরাই ঢাকা,2000,1001-5000,False,paid,বাথুলি ধামরাই ঢাকা,"পণ্য বুঝাইকৃত ট্রাক ওভার লোড হওয়ায় বাথুলি এক্সেল লোড কন্ট্রোল শ্টেসন এ জরিমানার নামে ২০০০ টাকা নেয়া হয়, কিন্তু এর জন্য কোন রশিদ দেয়া হয়না, এটা বাংলাদেশের সবচেয়ে বড় চাঁদাবাজির একটি, যেখানে দিনেদুপুরে প্রকাশ্যে চাঁদাবাজি হলেও কোনো ব্যবস্থা নেয়া হচ্ছেনা। সরকার এর বিরুদ্ধে অনতিবিলম্বে ব্যবস্থা গ্রহণ করবেন আশা করছি",11,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
d5884f38-8607-4524-bbb9-bc770bee1966,2026-09-11T18:00:00.000Z,2026,2026-09,Dhaka,,Land Office,Land record,40000,>10000,True,paid,Manikganj,Taka na dile record hobe na,14,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
8cc2ad7b-a5a5-45bc-b1dc-559350e28ade,2026-09-11T17:00:00.000Z,2026,2026-09,Rajshahi,,Passport Office,Passport Make,2500,1001-5000,False,paid,Bogura,পাসপোর্ট তৈরি করার জন্য আমার কাছ থেকে অতিরিক্ত ভাবে ২৫০০ টাকা নেওয়া হয় কথা হয়েছিল ১০ বছরের পাসপোর্ট করে দেবে কিন্তু দিয়েছে পাঁচ বছরের অথচ টাকা থেকে নিয়েছে,11,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
95c8c9aa-b610-44ed-9d7e-6654c144ac46,2026-09-11T17:00:00.000Z,2026,2026-09,Dhaka,,Land Office,নাম খারিজ,100000,>10000,True,pending,Gazipur,"নাম খারিজ করতে টাকা চেয়েছে ডিরেক্টলি চায়নি কিন্তু কাগজ আটকে রেখেছে করতে চাচ্ছে না,, থার্ড পার্টি একজন এসে এই এমাউন্টটি দাবী করেন।",11,False,False,https://www.ghush.site/,2026-09-16T15:29:46Z
a8eb5e11-e30e-491e-b1a6-d578c06d7152,2026-09-11T17:00:00.000Z,2026,2026-09,Mymensingh,,Education Office,৫ম পাশ সার্টিফিকেট সংশোধন,500,<=1000,False,paid,গফরগাঁও,"৫ম পাশ সার্টিফিকেট সংশোধন এর জন্য আবেদন করেছিলাম কিন্তু কম্পিউটার অপারেটর সে ২ সপ্তাহে ঘুরিয়ে বলল ৫০০ টাকা লাগবে, অথচ কোন খরচ নেই সার্টিফিকেট এর মধ্যে কাটা কাটি করে সংশোধন করে দিয়েছেন।",10,False,False,https://www.ghush.site/,2026-09-16T15:29:46Z
6df22a9c-2dca-4edf-aacc-ab17d78f762a,2026-09-11T16:00:00.000Z,2026,2026-09,Khulna,,Accounts Office,এরিয়া বিল,3000,1001-5000,False,paid,মাগুরা,এরিয়া বিল পেতে মাগুরা সদর হিসাবরক্ষন অফিসে ঘুষ দেয়া লাগে। কেউ দিতে না চাইলে তার বিল পাশ করেনা। এমনকি কতটাকা ঘুষ নিবে সেটা নিয়েও দর কষাকষি করে। আমার বিলের ক্ষেত্রেও অগ্রিম টাকা দিতে বাধ্য করা হয়। এছাড়া পে- ফিক্সেশন ও অন্যান্য টিএ ডিএ বিল এ সর্বনিম্ন ৫% ঘুষ দেয়া ছাড়া এনারা কাজ করেন না।,8,False,False,https://www.ghush.site/,2026-09-16T15:29:46Z
d74f89ca-1067-4c88-80cb-c31170d5514f,2026-09-11T16:00:00.000Z,2026,2026-09,Sylhet,,Accounts Office,শ্রান্তি বিনোদন ভাতার জন্য,500,<=1000,False,paid,বানিয়াচং,শ্রান্তি বিনোদন ভাতার টাকার জন্য ৫০০ টাকা ঘুস চেয়েছে,10,False,False,https://www.ghush.site/,2026-09-16T15:29:46Z
35a0dca4-f854-40e7-8761-0cd7e271392e,2026-09-11T16:00:00.000Z,2026,2026-09,Chattogram,,Education Office,শিক্ষা প্রতিষ্ঠানে শিক্ষক হিসেবে যোগদান।,30000,>10000,True,paid,কুমিল্লা,এনটিআরসিএ এর মাধ্যমে সুপারিশ প্রাপ্ত হয়ে এমপিও ভুক্ত মাদ্রাসায় যোগদান করতে প্রতিষ্ঠান প্রদানকে দিতে হয়েছে। এইসব এমপিও ভুক্ত শিক্ষা প্রতিষ্ঠানের প্রধানদেরকে কিছুদিন পরপর সরকারি স্কুল ও কলেজের শিক্ষকদের মতো বদলি বদলি করে দেওয়া উচিত।,1,False,False,https://www.ghush.site/,2026-09-16T15:29:46Z
741e38a8-08a6-44ce-b8b7-285a6ccea08c,2026-09-11T15:00:00.000Z,2026,2026-09,Rajshahi,,City Corporation,বাসা করার জন‍্য হোল্ডিং খোলার আবেদন,1000,<=1000,False,paid,BOGURA,হোল্ডিং খোলার জন‍্য আবেদন করি। সংশ্লিষ্ট ব‍্যক্তি আমার কাছে ১৫০০ টাকা দাবি করে এবং না দিলে দুই মাস সময় লাগবে এরকম বলে। প্রথমে এরিয়ে গেলেও একমাস পর দাবীকৃত টাকা পরিশোধ করি এবং দুইদিনেই হোল্ডিং নাম্বার পাই।,5,False,False,https://www.ghush.site/,2026-09-16T15:29:46Z
97c0b6b4-a8ee-47ca-b10a-4a74889caff6,2026-09-11T14:00:00.000Z,2026,2026-09,Chattogram,,Education Office,অগ্রিম বর্ধিত বেতন,4000,1001-5000,False,paid,চট্টগ্রাম,অগ্রিম বর্ধিত বেতন এর ইনক্রিমেন্ট এড করতে টাকা চাওয়া হয়। অডিটর ইনক্রিমেন্ট এড করার কাজগুলো করে থাকেন। আমরা একসাথে বেশ কয়েকজন এডভান্স ইনক্রিমেন্ট এড করার জন্য আবেদন করেছিলাম। সবার কাছ থেকেই টাকা নেওয়া হয়েছিল।,5,False,False,https://www.ghush.site/,2026-09-16T15:29:46Z
7cc2b998-60d4-45df-ad1c-024b374958fb,2026-09-11T14:00:00.000Z,2026,2026-09,Sylhet,,Land Office,হোল্ডিং নথিভুক্ত করা,3000,1001-5000,False,paid,শ্রীমঙ্গল,"হোল্ডিং তুলার জন্য তহসিল অফিসে যাওয়ার পর তা অন্তভূক্ত করার জন্য টাকা চাওয়া হয়, প্রথমে না দেয়ায় হোল্ডিং অনলাইনে বাতিল করে রাখে, টাকা দেওযার পর খতিয়ান অনুমোদন হয়",5,False,False,https://www.ghush.site/,2026-09-16T15:29:46Z
8ee5df23-a7f9-4af2-b607-52ea214a5746,2026-09-11T14:00:00.000Z,2026,2026-09,Khulna,,Land Office,জমি হেবা সংক্রান্ত,50000,>10000,True,refused,উপজেলা সহর,হেবা সংক্রান্ত সাভাবিক খরচের চেয়ে অতিরিক্ত ৫০০০০ টাকা দাবী করে।,3,False,False,https://www.ghush.site/,2026-09-16T15:29:46Z
98b91b81-a75e-46c1-a658-34eeee9aae5f,2026-09-11T13:00:00.000Z,2026,2026-09,Dhaka,,Tax Office,Certificate required after submission of Company Return.,35000,>10000,True,paid,Dhaka,"Need Certificate submission of Company Return, for this Circle supervisor demand bribe BDT 35000 as their office expense. After that I have paid 7000 for the Income Certificate.",13,False,False,https://www.ghush.site/,2026-09-16T15:29:46Z
2be78449-fb20-472f-8b49-2a82acfc2bcd,2026-09-11T13:00:00.000Z,2026,2026-09,Chattogram,,Passport Office,নতুন ও নবায়ন,1000,<=1000,False,refused,নোয়াখালী,সরকারি মূল্যের বাহিরে আরো 1000+ টাকা অফিসকে দিতে হয়। না দিলে ভুল দেখিয়ে ফিরিয়ে দেয়া হয়।,6,False,False,https://www.ghush.site/,2026-09-16T15:29:46Z
7dab9e98-9c04-494b-aef7-3e2b91b1a08e,2026-09-11T12:00:00.000Z,2026,2026-09,Chattogram,,Passport Office,New Passport,6000,5001-10000,False,paid,Chittagong,"The passport officers created a syndicate. They will refuse your file if you don't come up with an unofficial route. They have rejected my file no reasons. But when submitted my same file with a DALAL (intermediary), they have accepted my file and let me navigate to the next step.",4,False,False,https://www.ghush.site/,2026-09-16T15:29:46Z
d23aaedd-12f3-4c35-ac33-0be11e317003,2026-09-11T12:00:00.000Z,2026,2026-09,Mymensingh,,Passport Office,পাসপোর্ট নবায়ন,3500,1001-5000,False,paid,জামালপুর,নির্ধারিত ফির অতিরিক্ত টাকা প্রদান করলে একটা সিল দেওয়া হয় এবং সকল হয়রানি মুক্ত পাসপোর্ট নবায়ন সম্পন্ন হয়।,5,False,False,https://www.ghush.site/,2026-09-16T15:29:46Z
c130a906-5696-4e7c-a225-79f0d9627420,2026-09-11T11:00:00.000Z,2026,2026-09,Chattogram,,Public Hospital,সরকারি ফ্রি ওষুধ টাকা দিয়ে কিনতে হয়,1000,<=1000,False,paid,নোয়াখালী সদর হাসপাতাল,নোয়াখালী সদর হাসপাতালের অপারেশনের রোগীর কাছে টাকার বিনিময়ে সরকারি ওষুধ বিক্রি করা হয় যা রোগীদের বিনামূল্যে দেওয়ার কথা।,2,False,False,https://www.ghush.site/,2026-09-16T15:29:46Z
712b1c71-b31d-48c9-9f43-b1d36d8f16fd,2026-09-11T10:00:00.000Z,2026,2026-09,Barishal,,Land Office,জমির নাম জারি,7500,5001-10000,False,paid,থানা,"আমি ১০ শতাংশ জমি ক্রয় করি,পরে নাম জারি করতে গেলে ১০০০০ টাকা দাবি করে। আর আমি যদি অনলাইনে নিজে আবেদন করি তা আর সামনেই এগুবে না এমন কি বাতিল করে দেবে এমন কথা বলে আমাকে।পরে আমি ৭৫০০ টাকা মনের ইচ্ছার বিরুদ্ধে দিতে রাজি হই।",4,False,False,https://www.ghush.site/,2026-09-16T15:29:46Z
95492f6b-47da-4bff-9f26-710bc35f587d,2026-09-11T09:00:00.000Z,2026,2026-09,Dhaka,,Other public service,প্রত্যায়ন,250,<=1000,False,paid,কিশোরগঞ্জ,"আমার কাছে সকল প্রমান আছে- এর পরেও ৫০ টাকার বদোলতে ২৫০৳ নিয়েছে চৌদ্দশত ইউনিয়ন। তারা নাকি এই টাকা, মেম্বার, চৌকিদার, কর্মরত সকলেরই ভাগ করতে হয়",93,False,False,https://www.ghush.site/,2026-09-16T15:29:46Z
c05713da-cbe6-460e-a16f-aa8819610249,2026-09-11T09:00:00.000Z,2026,2026-09,Rajshahi,,Land Office,Jomir dolil niye kaj,2500,1001-5000,False,paid,Pabna,jomir dolil tulte o namjari bisoye kaj korte giye 2500 taka ghush dite hoyese,67,False,False,https://www.ghush.site/,2026-09-16T15:29:46Z
